work_year,job_title,job_category,salary_currency,salary,salary_in_usd,experience_level,employment_type,work_setting,company_location,company_size
2023,Data Scientist,Data Science and Research,GBP,60000,73824,Mid-level,Full-time,In-person,United Kingdom,M
2023,Data Scientist,Data Science and Research,USD,248100,248100,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,145900,145900,Senior,Full-time,In-person,United States,M
2023,Business Intelligence Engineer,BI and Visualization,USD,220000,220000,Senior,Full-time,In-person,United States,M
2023,Business Intelligence Engineer,BI and Visualization,USD,175000,175000,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,175000,175000,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,150000,150000,Senior,Full-time,In-person,United States,M
2023,Data Manager,Leadership and Management,USD,145000,145000,Senior,Full-time,In-person,United States,M
2023,Data Manager,Leadership and Management,USD,130000,130000,Senior,Full-time,In-person,United States,M
2023,Data Manager,Leadership and Management,USD,115500,115500,Mid-level,Full-time,In-person,United States,M
2023,Data Manager,Leadership and Management,USD,73500,73500,Mid-level,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,150000,150000,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,135000,135000,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,150000,150000,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,85000,85000,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,210000,210000,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,170000,170000,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,160000,160000,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,108000,108000,Senior,Full-time,Remote,United States,M
2023,Head of Data,Leadership and Management,USD,115000,115000,Executive,Full-time,Remote,Brazil,M
2023,Head of Data,Leadership and Management,USD,110000,110000,Executive,Full-time,Remote,Brazil,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,220000,220000,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,185000,185000,Senior,Full-time,In-person,United States,M
2023,Decision Scientist,Data Science and Research,USD,182500,182500,Senior,Full-time,Remote,United States,M
2023,Decision Scientist,Data Science and Research,USD,135000,135000,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,208500,208500,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,165000,165000,Senior,Full-time,In-person,United States,M
2023,Business Data Analyst,Data Analysis,USD,35000,35000,Mid-level,Contract,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,146000,146000,Executive,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,94000,94000,Executive,Full-time,In-person,United States,M
2023,Business Intelligence Engineer,BI and Visualization,USD,225000,225000,Senior,Full-time,In-person,United States,M
2023,Business Intelligence Engineer,BI and Visualization,USD,156400,156400,Senior,Full-time,In-person,United States,M
2023,AI Engineer,Machine Learning and AI,USD,300000,300000,Mid-level,Full-time,Remote,Qatar,M
2023,Data Strategist,Data Architecture and Modeling,USD,91000,91000,Senior,Full-time,In-person,United States,M
2023,Data Strategist,Data Architecture and Modeling,USD,86000,86000,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,205500,205500,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,132500,132500,Senior,Full-time,In-person,United States,M
2023,Data Manager,Leadership and Management,USD,115500,115500,Mid-level,Full-time,In-person,United States,M
2023,Data Manager,Leadership and Management,USD,73500,73500,Mid-level,Full-time,In-person,United States,M
2023,Business Data Analyst,Data Analysis,USD,180000,180000,Senior,Full-time,Remote,United States,L
2023,Decision Scientist,Data Science and Research,USD,204500,204500,Senior,Full-time,In-person,United States,M
2023,Decision Scientist,Data Science and Research,USD,142200,142200,Senior,Full-time,In-person,United States,M
2023,Analytics Engineer,Leadership and Management,USD,97750,97750,Senior,Full-time,In-person,United States,M
2023,Analytics Engineer,Leadership and Management,USD,75000,75000,Senior,Full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,252990,252990,Entry-level,Full-time,Remote,United States,M
2023,Research Scientist,Data Science and Research,USD,162170,162170,Entry-level,Full-time,Remote,United States,M
2023,Applied Scientist,Data Science and Research,USD,216000,216000,Senior,Full-time,In-person,United States,M
2023,Applied Scientist,Data Science and Research,USD,184000,184000,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,170000,170000,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,120000,120000,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,133200,133200,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,84000,84000,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,75000,75000,Entry-level,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,67500,67500,Entry-level,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,GBP,70000,86128,Mid-level,Full-time,Remote,Canada,M
2023,Data Engineer,Data Engineering,GBP,50000,61520,Mid-level,Full-time,Remote,Canada,M
2023,Data Scientist,Data Science and Research,USD,300000,300000,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,160000,160000,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,142000,142000,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,128000,128000,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,160000,160000,Mid-level,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,140000,140000,Mid-level,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,265000,265000,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,153000,153000,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,143000,143000,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,126277,126277,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,230000,230000,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,153000,153000,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,224500,224500,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,126900,126900,Senior,Full-time,In-person,United States,M
2023,Data Manager,Leadership and Management,USD,115500,115500,Mid-level,Full-time,In-person,United States,M
2023,Data Manager,Leadership and Management,USD,73500,73500,Mid-level,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,145000,145000,Mid-level,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,115000,115000,Mid-level,Full-time,Remote,United States,M
2023,Applied Scientist,Data Science and Research,USD,227700,227700,Senior,Full-time,Remote,United States,M
2023,Applied Scientist,Data Science and Research,USD,154836,154836,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,140000,140000,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,126000,126000,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,165000,165000,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,127000,127000,Senior,Full-time,In-person,United States,M
2023,Analytics Engineer,Leadership and Management,USD,209000,209000,Senior,Full-time,In-person,United States,M
2023,Analytics Engineer,Leadership and Management,USD,112500,112500,Senior,Full-time,In-person,United States,M
2023,Data Architect,Data Architecture and Modeling,USD,140000,140000,Mid-level,Full-time,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,USD,110000,110000,Mid-level,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,185900,185900,Mid-level,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,129300,129300,Mid-level,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,370000,370000,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,300000,300000,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,136000,136000,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,104000,104000,Senior,Full-time,Remote,United States,M
2023,Applied Scientist,Data Science and Research,USD,214000,214000,Senior,Full-time,In-person,United States,M
2023,Applied Scientist,Data Science and Research,USD,154000,154000,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,205000,205000,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,157500,157500,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,255000,255000,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,178000,178000,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,155000,155000,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,109283,109283,Senior,Full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,189000,189000,Senior,Full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,137000,137000,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,120000,120000,Mid-level,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,110000,110000,Mid-level,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,204500,204500,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,142200,142200,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,100000,100000,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,75000,75000,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,181500,181500,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,112200,112200,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,GBP,40000,49216,Mid-level,Full-time,Remote,United Kingdom,M
2023,Data Engineer,Data Engineering,GBP,35000,43064,Mid-level,Full-time,Remote,United Kingdom,M
2023,Data Scientist,Data Science and Research,USD,170500,170500,Senior,Full-time,Remote,Canada,M
2023,Data Scientist,Data Science and Research,USD,118575,118575,Senior,Full-time,Remote,Canada,M
2023,Data Analyst,Data Analysis,USD,130000,130000,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,100000,100000,Senior,Full-time,Remote,United States,M
2022,Applied Machine Learning Scientist,Machine Learning and AI,EUR,93000,97712,Mid-level,Contract,Remote,Netherlands,L
2023,AI Research Engineer,Data Science and Research,EUR,23100,24940,Entry-level,Full-time,Remote,Portugal,M
2023,Analytics Engineer,Leadership and Management,USD,172200,172200,Mid-level,Full-time,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,USD,131200,131200,Mid-level,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,154500,154500,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,131325,131325,Senior,Full-time,Remote,United States,M
2023,Data Manager,Leadership and Management,USD,110400,110400,Senior,Full-time,In-person,United States,M
2023,Data Manager,Leadership and Management,USD,68000,68000,Senior,Full-time,In-person,United States,M
2023,Data Manager,Leadership and Management,USD,115500,115500,Mid-level,Full-time,In-person,United States,M
2023,Data Manager,Leadership and Management,USD,73500,73500,Mid-level,Full-time,In-person,United States,M
2023,Business Intelligence Engineer,BI and Visualization,USD,140000,140000,Senior,Full-time,In-person,United States,M
2023,Business Intelligence Engineer,BI and Visualization,USD,100000,100000,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,192000,192000,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,138240,138240,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,225000,225000,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,190000,190000,Senior,Full-time,In-person,United States,M
